Volatility 3 Framework 2.7.0

Offset	Name	Size
0xe001c2251200	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\Microsoft.Windows.ContentDeliveryManager_10.0.10240.16384_neutral_neutral_cw5n1h2txyewy\ActivationStore\ActivationStore.dat	216
0xe001c2252f20	\Windows\Registration\R000000000006.clb	216
0xe001c2253090	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\LocalState\AppIconCache\100\{AC1641A0-876A-4204-9EBE-DA759C019D70}	216
0xe001c2294f20	\$Directory	216
0xe001c2397090	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\resources.pri	216
0xe001c24a2c60	\$Extend\$RmMetadata\$TxfLog\$Tops	216
0xe001c24a2f20	\$Extend\$RmMetadata\$Txf:$I30:$INDEX_ALLOCATION	216
0xe001c24ae880	\:$I30:$INDEX_ALLOCATION	216
0xe001c24af550	\$Mft	216
0xe001c24afdb0	\Windows\System32\en-US\csrss.exe.mui	216
0xe001c24b0420	\Windows\System32\drivers\stornvme.sys	216
0xe001c24b0600	\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000001	216
0xe001c24b2310	\$MftMirr	216
0xe001c24b4310	\$Secure:$SDS:$DATA	216
0xe001c24b4ad0	\$LogFile	216
0xe001c24b59f0	\$Extend\$Reparse:$R:$INDEX_ALLOCATION	216
0xe001c24b6070	\Windows\System32\drivers\dumpfve.sys	216
0xe001c24b6f20	\$Secure:$SII:$INDEX_ALLOCATION	216
0xe001c24c8070	\$BitMap	216
0xe001c24c9070	\$Mft::$BITMAP	216
0xe001c24cc600	\$Extend\$RmMetadata\$Repair	216
0xe001c24cd470	\$Extend\$UsnJrnl:$J:$DATA	216
0xe001c24ce070	\$Extend:$I30:$INDEX_ALLOCATION	216
0xe001c24d0270	\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000002	216
0xe001c24d2970	\Windows\System32\wbem\NCProv.dll	216
0xe001c24d2b80	\Device\HarddiskVolume3\$Extend\$RmMetadata\$TxfLog\$TxfLog	216
0xe001c24d5550	\Device\HarddiskVolume3\$Extend\$RmMetadata\$TxfLog\$TxfLog	216
0xe001c24d5c20	\$Extend\$RmMetadata\$TxfLog\$TxfLog.blf	216
0xe001c24d6990	\$Directory	216
0xe001c24d73e0	\$Extend\$RmMetadata\$TxfLog\$Tops:$T:$DATA	216
0xe001c24d7be0	TxfLog	216
0xe001c24d7f20	\:$I30:$INDEX_ALLOCATION	216
0xe001c24d8c20	KtmLog	216
0xe001c24d8f20	\Device\HarddiskVolume3\$Extend\$RmMetadata\$TxfLog\$TxfLog	216
0xe001c24dbb50	\$Directory	216
0xe001c24dd330	\$Directory	216
0xe001c24dd640	\Windows\System32\drivers\crashdmp.sys	216
0xe001c24de490	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\AppData\Indexed DB\IndexedDB.edb	216
0xe001c24df9a0	\$Directory	216
0xe001c24dff20	\$Directory	216
0xe001c24e2a80	\Windows\System32\drivers\usbccgp.sys	216
0xe001c24e3090	\Windows\System32\win32kfull.sys	216
0xe001c24e3c40	\Windows\System32\joinutil.dll	216
0xe001c24e6ce0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c24e7530	\Windows\System32	216
0xe001c24e9cc0	\Windows\System32\winevt\Logs\Microsoft-Windows-GroupPolicy%4Operational.evtx	216
0xe001c24eb830	\Windows\System32\drivers\hidusb.sys	216
0xe001c24f5330	\Windows\System32\drivers\hidclass.sys	216
0xe001c2500640	\Windows\System32\drivers\vmusbmouse.sys	216
0xe001c25009c0	\Windows\System32\drivers\mouhid.sys	216
0xe001c2501ae0	\$ConvertToNonresident	216
0xe001c2506580	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventlog-Security.etl	216
0xe001c250a8b0	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventLog-System.etl	216
0xe001c250d510	\Windows\System32\config\RegBack\SOFTWARE	216
0xe001c250d780	\pagefile.sys	216
0xe001c25101e0	\$Directory	216
0xe001c2516b20	\Windows\System32\win32kbase.sys	216
0xe001c2520770	\Windows\System32\drivers\hidparse.sys	216
0xe001c25242e0	\Windows\System32\drivers\tbs.sys	216
0xe001c2524740	\Windows\System32\wow64cpu.dll	216
0xe001c2524c50	\Windows\System32\drivers\Diskdump.sys	216
0xe001c2529dd0	\$Directory	216
0xe001c2529f20	\Windows\SysWOW64\ntdll.dll	216
0xe001c2532b30	\Windows\System32\drivers\mssmbios.sys	216
0xe001c2538880	\Windows\System32\fveui.dll	216
0xe001c2538c00	\Windows\System32\drivers\nsiproxy.sys	216
0xe001c2539340	\Windows\System32\drivers\cdrom.sys	216
0xe001c2539600	\Windows\System32\ntdll.dll	216
0xe001c2543db0	\Windows\System32\csrss.exe	216
0xe001c254a860	\Windows\System32\drivers\gpuenergydrv.sys	216
0xe001c254c430	\Windows\System32\ngcpopkeysrv.dll	216
0xe001c254e150	\Windows\System32\WinMetadata\Windows.Web.winmd	216
0xe001c2550280	\Windows\System32\drivers\dfsc.sys	216
0xe001c2556d30	\Windows\SysWOW64\oleaut32.dll	216
0xe001c255aca0	\Windows\System32\drivers\ahcache.sys	216
0xe001c25663d0	\Windows\System32\drivers\umbus.sys	216
0xe001c2567f20	\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_98334ba6e76853ba\CompositeBus.sys	216
0xe001c256f420	\Windows\System32\smss.exe	216
0xe001c256f570	\Windows\System32\drivers\kdnic.sys	216
0xe001c2573590	\swapfile.sys	216
0xe001c2575d00	\Windows\System32\drivers\kbdclass.sys	216
0xe001c2576090	\Windows\SysWOW64\taskschd.dll	216
0xe001c25764b0	\Windows\System32\drivers\i8042prt.sys	216
0xe001c25766b0	\Windows	216
0xe001c2576950	\ProtectedPrefix	216
0xe001c2579090	\ProtectedPrefix\NetWorkService	216
0xe001c25792d0	\ProtectedPrefix\NetWorkService	216
0xe001c257ca10	\Sessions	216
0xe001c257d1f0	\ProtectedPrefix	216
0xe001c257d480	\Windows\System32\drivers\vmmouse.sys	216
0xe001c2581e60	\Windows\System32\drivers\mouclass.sys	216
0xe001c2582cd0	\ProtectedPrefix\LocalService	216
0xe001c2583b40	\Windows\System32\profapi.dll	216
0xe001c2583cb0	\Windows\System32\msasn1.dll	216
0xe001c2585070	\Windows\System32\drivers\vm3dmp.sys	216
0xe001c2585b80	\Windows\System32\drivers\vm3dmp_loader.sys	216
0xe001c25896a0	\Windows\System32\config\SYSTEM	216
0xe001c25897f0	\Windows\System32\config\SOFTWARE	216
0xe001c2589dd0	\Windows\System32\en-US\AudioEndpointBuilder.dll.mui	216
0xe001c258c950	\$Directory	216
0xe001c258f940	\Windows\System32\config\SOFTWARE.LOG1	216
0xe001c258fb10	\Windows\System32\config\SOFTWARE.LOG2	216
0xe001c258fcc0	\Windows\System32\config\SYSTEM.LOG1	216
0xe001c25902b0	\Windows\System32\dot3mm.dll	216
0xe001c2590790	\Windows\System32\wkssvc.dll	216
0xe001c2591070	\Windows\System32\drivers\fdc.sys	216
0xe001c25912b0	\ProtectedPrefix\Administrators	216
0xe001c2591b90	\ProtectedPrefix\LocalService	216
0xe001c2591d00	\ProtectedPrefix\Administrators	216
0xe001c2593360	\Windows\System32\drivers\fastfat.sys	216
0xe001c25a26d0	\Windows\System32\drivers\flpydisk.sys	216
0xe001c25a2c20	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\AppData\Indexed DB\edbtmp.log	216
0xe001c25b7a50	\Windows\System32\drivers\usbuhci.sys	216
0xe001c25b93d0	\Windows\SysWOW64\SHCore.dll	216
0xe001c25b9760	\Windows\SysWOW64\cfgmgr32.dll	216
0xe001c25b9de0	\Windows\SysWOW64\combase.dll	216
0xe001c25bbaa0	\Windows\System32\ReAgent.dll	216
0xe001c25bc560	\Windows\SysWOW64\msasn1.dll	216
0xe001c25bdc50	\Windows\System32\drivers\USBXHCI.SYS	216
0xe001c25bef20	\$Directory	216
0xe001c25bf720	\Windows\System32\rtutils.dll	216
0xe001c25c3ca0	\Windows\System32\drivers\usbport.sys	216
0xe001c25c5370	\$Directory	216
0xe001c25c5aa0	\$Directory	216
0xe001c25c65e0	\Windows\SysWOW64\psapi.dll	216
0xe001c25c7560	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTUBPM.etl	216
0xe001c25c82e0	\Windows\SysWOW64\msvcrt.dll	216
0xe001c25c8a90	\Windows\SysWOW64\kernel32.dll	216
0xe001c25c8cd0	\Windows\SysWOW64\kernel.appcore.dll	216
0xe001c25cab40	\Windows\SysWOW64\comctl32.dll	216
0xe001c25cb420	\Windows\System32\wow64win.dll	216
0xe001c25cc6a0	\Windows\System32\drivers\HdAudio.sys	216
0xe001c25ccc60	\Windows\SysWOW64\crypt32.dll	216
0xe001c25ce090	\Windows\SysWOW64\lpk.dll	216
0xe001c25ce560	\Windows\SysWOW64\difxapi.dll	216
0xe001c25d0390	\Windows\System32\cfgmgr32.dll	216
0xe001c25d0720	\Windows\System32\windows.storage.dll	216
0xe001c25d0c00	\Windows\System32\msvcrt.dll	216
0xe001c25d1f20	\Dev\Query	216
0xe001c25d43a0	\$Secure:$SDH:$INDEX_ALLOCATION	216
0xe001c25d4a30	\$Directory	216
0xe001c25d5530	\Windows\System32\drivers\ksthunk.sys	216
0xe001c25d59a0	\Windows\SysWOW64\sechost.dll	216
0xe001c25d79b0	\Windows\SysWOW64\KernelBase.dll	216
0xe001c25da760	\Windows\System32\GdiPlus.dll	216
0xe001c25e0350	\Windows\System32\drivers\portcls.sys	216
0xe001c25e2870	\Windows\System32\rpcrt4.dll	216
0xe001c25e3370	\Windows\SysWOW64\clbcatq.dll	216
0xe001c25e4a20	\Windows\System32\sechost.dll	216
0xe001c25e4f20	\Windows\System32\difxapi.dll	216
0xe001c25e5300	\Windows\SysWOW64\Wldap32.dll	216
0xe001c25e57a0	\Windows\SysWOW64\powrprof.dll	216
0xe001c25e7f20	\Windows\SysWOW64\msctf.dll	216
0xe001c25e83c0	\Windows\System32\oleaut32.dll	216
0xe001c25e8810	\Windows\System32\shlwapi.dll	216
0xe001c25e8960	\Windows\System32\drivers\usbhub.sys	216
0xe001c25e93c0	\Windows\SysWOW64\bcryptprimitives.dll	216
0xe001c25e96a0	\Windows\SysWOW64\cryptbase.dll	216
0xe001c25e9e20	\Windows\SysWOW64\sspicli.dll	216
0xe001c25ead00	\Windows\SysWOW64\secur32.dll	216
0xe001c25ee890	\Windows\SysWOW64\ws2_32.dll	216
0xe001c25eff20	\Windows\System32\ws2_32.dll	216
0xe001c25f05e0	\Windows\System32\normaliz.dll	216
0xe001c25f1e60	\Windows\SysWOW64\GdiPlus.dll	216
0xe001c25f5b50	\Windows\System32\Wldap32.dll	216
0xe001c25f6380	\Windows\System32\user32.dll	216
0xe001c25fb370	\Windows\System32\coml2.dll	216
0xe001c25fb4c0	\Windows\System32\config\RegBack\SYSTEM	216
0xe001c25fbc20	\Windows\System32\ole32.dll	216
0xe001c25fc070	\Windows\System32\config\TxR\{77a2c7c5-26f0-11e5-80da-e41d2d741090}.TMContainer00000000000000000001.regtrans-ms	216
0xe001c25fc590	\Windows\System32\imm32.dll	216
0xe001c2601390	\SystemRoot\System32\Config\TxR\{77a2c7c5-26f0-11e5-80da-e41d2d741090}.TM	216
0xe001c2602e60	\Windows\System32\config\TxR\{77a2c7c5-26f0-11e5-80da-e41d2d741090}.TMContainer00000000000000000002.regtrans-ms	216
0xe001c2603ab0	\Windows\System32\drivers\NdisVirtualBus.sys	216
0xe001c2604bc0	\Windows\System32\SHCore.dll	216
0xe001c2604f20	\Windows\System32\WDI\LogFiles\WdiContextLog.etl.003	216
0xe001c2607090	\Windows\System32\imagehlp.dll	216
0xe001c2607b00	\Windows\System32\kernel32.dll	216
0xe001c2607f20	\Windows\System32\lpk.dll	216
0xe001c260b650	\Windows\System32\drivers\rdpbus.sys	216
0xe001c260d5a0	\Windows\System32\nsi.dll	216
0xe001c260d9e0	\Windows\System32\msctf.dll	216
0xe001c260df20	\Windows\System32\advapi32.dll	216
0xe001c260eb00	\Windows\System32\psapi.dll	216
0xe001c260f5a0	\Windows\SysWOW64\comdlg32.dll	216
0xe001c260f720	\Windows\SysWOW64\advapi32.dll	216
0xe001c260fbf0	\Windows\SysWOW64\nsi.dll	216
0xe001c2613740	\Windows\System32\wow64.dll	216
0xe001c2614370	\Windows\System32\config\TxR\{77a2c7c5-26f0-11e5-80da-e41d2d741090}.TM.blf	216
0xe001c2615a80	\Windows\System32\DriverStore\FileRepository\swenum.inf_amd64_2a699e44676b7781\swenum.sys	216
0xe001c2617920	\Windows\System32\clbcatq.dll	216
0xe001c2617e60	\Windows\System32\comdlg32.dll	216
0xe001c26195b0	\Windows\System32\shell32.dll	216
0xe001c2619890	\Windows\System32\setupapi.dll	216
0xe001c261c0d0	\Windows\SysWOW64\gdi32.dll	216
0xe001c2625330	\Windows\System32\drivers\drmk.sys	216
0xe001c26254e0	\$Directory	216
0xe001c2625960	\$Directory	216
0xe001c26268b0	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDiagLog.etl	216
0xe001c26275f0	\Windows\SysWOW64\profapi.dll	216
0xe001c2627d70	\Windows\SysWOW64\normaliz.dll	216
0xe001c2629090	\Windows\System32\wintrust.dll	216
0xe001c262e440	\Windows\System32\drivers\USBHUB3.SYS	216
0xe001c26303a0	\Windows\System32\drivers\amdppm.sys	216
0xe001c2631cf0	\EFI\Microsoft\Boot\BCD.LOG	216
0xe001c263a360	\Windows\System32\crypt32.dll	216
0xe001c263f070	\Windows\System32\drivers\battc.sys	216
0xe001c264ae60	\Windows\System32\drivers\CmBatt.sys	216
0xe001c264e5c0	\Windows\SysWOW64\coml2.dll	216
0xe001c264ec60	\Windows\SysWOW64\shlwapi.dll	216
0xe001c2658870	\Windows\SysWOW64\imm32.dll	216
0xe001c2658a60	\Windows\SysWOW64\wintrust.dll	216
0xe001c265a090	\Windows\System32\powrprof.dll	216
0xe001c26617d0	\Windows\SysWOW64\setupapi.dll	216
0xe001c2661920	\Windows\System32\drivers\en-US\USBXHCI.SYS.mui	216
0xe001c2662330	\EFI\Microsoft\Boot\BCD	216
0xe001c2663070	\Windows\System32\drivers\usbehci.sys	216
0xe001c2664b90	\Windows\SysWOW64\user32.dll	216
0xe001c2665690	\Windows\System32\KernelBase.dll	216
0xe001c2665800	\Windows\System32\drivers\usbd.sys	216
0xe001c2667a80	\Windows\System32\drivers\Ucx01000.sys	216
0xe001c2669a90	\Windows\System32\drivers\e1i63x64.sys	216
0xe001c266b300	\Windows\System32\comctl32.dll	216
0xe001c266e740	\Windows\System32\drivers\vmgencounter.sys	216
0xe001c266f070	\Windows\System32\drivers\ks.sys	216
0xe001c266f4c0	\Windows\System32\drivers\hdaudbus.sys	216
0xe001c2672760	\Windows\System32\kernel.appcore.dll	216
0xe001c2675090	\Windows\System32\combase.dll	216
0xe001c2675210	\Windows\System32\gdi32.dll	216
0xe001c2675600	\Windows\Microsoft.NET\Framework64\v4.0.30319\clrjit.dll	216
0xe001c26ba090	\Windows\System32\locale.nls	216
0xe001c26ba6d0	\$Directory	216
0xe001c26baad0	\Dev\Query	216
0xe001c26bba30	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db	216
0xe001c26bbba0	\$Directory	216
0xe001c26bc090	\Windows\System32\csrsrv.dll	216
0xe001c26be3e0	\Windows\System32\basesrv.dll	216
0xe001c26bf6b0	\Windows\System32\winsrv.dll	216
0xe001c26bf9e0	\Sessions\0\AppContainerNamedObjects	216
0xe001c26f1f20	\Windows\SysWOW64\windows.storage.dll	216
0xe001c26f6e90	\Windows\SysWOW64\ole32.dll	216
0xe001c27aef20	\Windows\System32\win32k.sys	216
0xe001c27af760	\Windows\System32\schannel.dll	216
0xe001c2824360	\Windows\System32\config\DEFAULT	216
0xe001c2825550	\Windows\System32\config\DEFAULT.LOG2	216
0xe001c2825970	\Windows\System32\config\DEFAULT.LOG1	216
0xe001c2826400	\Windows\System32\en-US\winsrv.dll.mui	216
0xe001c2826920	\Windows\System32\config\RegBack\DEFAULT	216
0xe001c284ca10	\Windows\SysWOW64\winmmbase.dll	216
0xe001c284cd90	\$Directory	216
0xe001c286d1a0	\CMNotify	216
0xe001c286df20	\Users\Simon Zitauer\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\E2C6CBAF0AF08CF203BA74BF0D0AB6D5_CBDCCBFE4F7A916411C1E69BDD97BB04	216
0xe001c2875a20	\Windows\System32\SettingsHandlers_StorageSense.dll	216
0xe001c2875d60	\Endpoint	216
0xe001c287b090	\Windows\System32\NetSetupEngine.dll	216
0xe001c2880090	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Event Viewer.lnk	216
0xe001c2881430	\Windows\System32\en-US\wsecedit.dll.mui	216
0xe001c288b090	\Windows\System32\tzres.dll	216
0xe001c288f090	\Windows\System32\jscript.dll	216
0xe001c2899290	\Windows\System32\WFSR.dll	216
0xe001c2899ed0	
`	0
0xe001c2899f20	\$Directory	216
0xe001c289ff20	\Windows\System32\drivers\storahci.sys	216
0xe001c28a1090	\Users\Simon Zitauer\Downloads\lasagne.jpg	216
0xe001c28a4470	\Windows\System32\catroot2\edb.log	216
0xe001c28b01c0	\Windows\System32\dllhost.exe	216
0xe001c28bff20	\Windows\System32\SessEnv.dll	216
0xe001c28c37b0	\$Directory	216
0xe001c28c3f20	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Windows PowerShell\Windows PowerShell ISE (x86).lnk	216
0xe001c28c6090	\Windows\System32\en-US\oleaccrc.dll.mui	216
0xe001c28cdf20	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db	216
0xe001c28d4f20	\$Directory	216
0xe001c28e2580	\Windows\System32\en-US\mswsock.dll.mui	216
0xe001c28e3870	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-DE79A719CF48662054FE6F29585D06490E31B8B9.bin.6C	216
0xe001c28e49f0	\Users\Simon Zitauer\AppData\Local\Microsoft\OneDrive\logs\Common\StandaloneUpdater-2024-02-25.1638.3384.1.odll	216
0xe001c28e6090	\Windows\System32\en-US\winnlsres.dll.mui	216
0xe001c28e8b40	\Windows\SystemApps\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\ContentDeliveryManager.Background.dll	216
0xe001c28e8cb0	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\computer.lnk	216
0xe001c28eb5b0	\Windows\Media\Windows Hardware Remove.wav	216
0xe001c28f58a0	\$Directory	216
0xe001c2901b90	\ProgramData\Microsoft\Windows\AppRepository\Packages\windows.devicesflow_6.2.0.0_neutral_neutral_cw5n1h2txyewy\S-1-5-21-2283595964-1408901249-3188858278-1000.pckgdep	216
0xe001c2906090	\$ConvertToNonresident	216
0xe001c29089f0	\$Directory	216
0xe001c290ecf0	\$Directory	216
0xe001c291a090	\Windows\Fonts\segoeui.ttf	216
0xe001c291ae20	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Sticky Notes.lnk	216
0xe001c291e3c0	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Views\HomeburgerMenuControl.xbf	216
0xe001c291ff20	\Windows\SystemApps\ContactSupport_cw5n1h2txyewy\AppxManifest.xml	216
0xe001c2974590	\Windows\System32\msisip.dll	216
0xe001c2984710	\Windows\Fonts\vgasys.fon	216
0xe001c2984cd0	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Views\SpeechTextInputControl.xbf	216
0xe001c2986090	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\System Information.lnk	216
0xe001c29864b0	\Endpoint	216
0xe001c2986870	\Windows\Fonts\vgaoem.fon	216
0xe001c2988710	\Windows\SysWOW64\devobj.dll	216
0xe001c2988910	\Windows\System32\tsddd.dll	216
0xe001c2989930	\Windows\System32\en-US\win32kbase.sys.mui	216
0xe001c298bdb0	\Windows\Fonts\ega80woa.fon	216
0xe001c298d520	\Windows\System32\dpapi.dll	216
0xe001c298f1d0	\Windows\Fonts\dosapp.fon	216
0xe001c298f590	\Windows\System32\wininit.exe	216
0xe001c2990c10	\Windows\Fonts\cga40woa.fon	216
0xe001c2990f20	\Windows\System32\cloudAP.dll	216
0xe001c2991330	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\Settings\settings.dat.LOG1	216
0xe001c2991880	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c29919f0	\Windows\Fonts\cga80woa.fon	216
0xe001c2992900	\Windows\System32	216
0xe001c2992db0	\Windows\System32	216
0xe001c2992f20	\Windows\Fonts\ega40woa.fon	216
0xe001c2993d10	\Windows\System32\sxssrv.dll	216
0xe001c299bda0	\Windows\Registration\R000000000006.clb	216
0xe001c299e400	\Windows\System32\netcfgx.dll	216
0xe001c299e8a0	\TDLN-5364-41	216
0xe001c299ea10	\TDLN-5364-41	216
0xe001c29a2560	\Windows\Registration\R000000000006.clb	216
0xe001c29a3780	\Windows\System32\en-US\propsys.dll.mui	216
0xe001c29a82c0	\$Directory	216
0xe001c29aeba0	\Windows\Fonts\segoeui.ttf	216
0xe001c29b1380	\Windows\System32\en-US\shell32.dll.mui	216
0xe001c29b15b0	\$Directory	216
0xe001c29b2820	\ProgramData\Microsoft\Windows\Start Menu\Programs\desktop.ini	216
0xe001c29b8590	\CMNotify	216
0xe001c29b9bf0	\Windows\System32\adhsvc.dll	216
0xe001c29bbc80	\Windows\System32\en-US\KernelBase.dll.mui	216
0xe001c29bdd10	\Windows\System32\imgutil.dll	216
0xe001c29c0280	\Windows\System32\en-US\bthprops.cpl.mui	216
0xe001c29c1db0	\Windows\System32\adhapi.dll	216
0xe001c29c2090	\Windows\System32\sqmapi.dll	216
0xe001c29c5320	\Windows\System32\wininitext.dll	216
0xe001c29c55e0	\Windows\System32\winlogon.exe	216
0xe001c29c5ba0	\Windows\System32\msvcp_win.dll	216
0xe001c29d0aa0	\Windows\System32\C_1253.NLS	216
0xe001c29d1b60	\Windows\System32\bcrypt.dll	216
0xe001c29d3cd0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessibility\Speech Recognition.lnk	216
0xe001c29d6db0	\Windows\System32\inetcomm.dll	216
0xe001c29da580	\Windows\System32\globinputhost.dll	216
0xe001c29daa80	\Windows\System32\msxml6.dll	216
0xe001c29dedb0	\Windows\System32\UsoClient.exe	216
0xe001c29def20	\Users\Simon Zitauer\Videos\desktop.ini	216
0xe001c29dff20	\Windows\System32\en-US\wuapi.dll.mui	216
0xe001c29e05e0	\Program Files\WindowsApps\Microsoft.WindowsSoundRecorder_10.1506.15100.0_x64__8wekyb3d8bbwe\AppxManifest.xml	216
0xe001c29e0db0	\Program Files\VMware\VMware Tools\plugins\vmsvc\autoUpgrade.dll	216
0xe001c29e13f0	\Windows\System32\fdPHost.dll	216
0xe001c29e2090	\Windows\System32\dispci.dll	216
0xe001c29e4db0	\Windows\System32\wevtsvc.dll	216
0xe001c29e9840	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Performance Monitor.lnk	216
0xe001c29e9ec0	鼘슞￿鼘슞￿	0
0xe001c29ea680	\Windows\System32\drivers\luafv.sys	216
0xe001c29ed370	\Windows\System32\LicenseManagerSvc.dll	216
0xe001c29eddb0	\Windows\System32\mspatcha.dll	216
0xe001c29edf20	\$Directory	216
0xe001c29ee590	\Windows\System32\lfsvc.dll	216
0xe001c29ee8a0	\Windows\System32\srvsvc.dll	216
0xe001c29ef710	\$Directory	216
0xe001c29f0340	\$Directory	216
0xe001c29f12b0	\Windows\System32\en-US\iphlpsvc.dll.mui	216
0xe001c29f27c0	\Windows\System32\lmhsvc.dll	216
0xe001c29f2930	\Windows\System32\en-US\ConhostV2.dll.mui	216
0xe001c29f2aa0	\Windows\System32\en-US\user32.dll.mui	216
0xe001c29f3090	\Windows\System32\en-US\lsm.dll.mui	216
0xe001c29f4c40	\scerpc	216
0xe001c29f7090	\Windows\System32\keyiso.dll	216
0xe001c29f7440	\Windows\System32\MRT.exe	216
0xe001c29f7770	\Windows\System32\en-US\FirewallAPI.dll.mui	216
0xe001c29f7b30	\Windows\System32\drivers\mpsdrv.sys	216
0xe001c29f8090	\Windows\System32	216
0xe001c29f8f20	\Windows\System32\Windows.Graphics.Printing.dll	216
0xe001c29f9610	\Windows\System32\authz.dll	216
0xe001c29f9db0	\Windows\System32\lsm.dll	216
0xe001c29fa620	\Users\Public\Desktop	216
0xe001c29fa930	\scerpc	216
0xe001c29fcb90	\Windows\System32\en-US\windows.ui.xaml.dll.mui	216
0xe001c29fedb0	\Program Files\Windows Defender\MpEvMsg.dll	216
0xe001c29fef20	\Windows\Fonts\sserife.fon	216
0xe001c29ff960	\Windows\Microsoft.NET\Framework64\v4.0.30319\CORPerfMonExt.dll	216
0xe001c2a014a0	\Windows\System32\en-US\advapi32res.dll.mui	216
0xe001c2a02930	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Libraries\Documents.library-ms	216
0xe001c2a02ae0	\Windows\Fonts\marlett.ttf	216
0xe001c2a07f20	\Program Files\Windows Defender\MsMpCom.dll	216
0xe001c2a09e30	
`	0
0xe001c2a09e40	܉聳	0
0xe001c2a09e80	\Windows\Microsoft.NET\Framework64\v4.0.30319\WorkflowServiceHostPerformanceCounters.dll	216
0xe001c2a0c590	\Windows\System32\Windows.Cortana.ProxyStub.dll	216
0xe001c2a0cf20	\Program Files\WindowsApps\Microsoft.Windows.Photos_15.618.18170.0_x64__8wekyb3d8bbwe\AppxManifest.xml	216
